"Time of Day","Process Name","PID","Operation","Path","Result","Detail","User","Session","Description","Command Line"
"1:34:43.8280551","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{603D3801-BD81-11d0-A3A5-00C04FD706EC}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:43.8281330","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{603D3801-BD81-11d0-A3A5-00C04FD706EC}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:43.8282803","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{603D3801-BD81-11d0-A3A5-00C04FD706EC}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:43.8283920","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{603D3801-BD81-11d0-A3A5-00C04FD706EC}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:43.8284885","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{603D3801-BD81-11d0-A3A5-00C04FD706EC}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:43.8316027","Explorer.EXE","2624","RegQueryValue","HKCU\Software\Classes\CLSID\{317D06E8-5F24-433D-BDF7-79CE68D8ABC2}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:43.8317982","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{317D06E8-5F24-433D-BDF7-79CE68D8ABC2}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:43.8330959","Explorer.EXE","2624","RegQueryValue","HKCU\Software\Classes\CLSID\{317D06E8-5F24-433D-BDF7-79CE68D8ABC2}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:43.8331158","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{317D06E8-5F24-433D-BDF7-79CE68D8ABC2}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:58.7732799","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:58.7733819","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:58.7733991","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:58.7734445","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:58.7735455","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:58.7736161","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:58.9758586","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{37987DB6-9D85-4381-8D7D-3189661223D1}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:58.9758962","Explorer.EXE","2624","RegOpenKey","HKCR\CLSID\{37987DB6-9D85-4381-8D7D-3189661223D1}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.5231406","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.5232357","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.5232497","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.5232876","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.5233478","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.5234336","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.6018076","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.6019052","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.6019248","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.6019825","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.6020597","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:09.6021378","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4258203","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234D49B-0245-4DF3-B780-3893943456E1}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4259565","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4260962","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4261250","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4271905","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4273543","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4273854","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4274705","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4275830","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4277041","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4727572","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{f0ae1542-f497-484b-a175-a20db09144ba}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4728557","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{f0ae1542-f497-484b-a175-a20db09144ba}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4728755","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{f0ae1542-f497-484b-a175-a20db09144ba}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4729314","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{f0ae1542-f497-484b-a175-a20db09144ba}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4730524","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{f0ae1542-f497-484b-a175-a20db09144ba}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4731510","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{f0ae1542-f497-484b-a175-a20db09144ba}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4732448","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{f0ae1542-f497-484b-a175-a20db09144ba}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4767708","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4768816","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4769036","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4769648","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4770790","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4774150","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4859384","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{37987DB6-9D85-4381-8D7D-3189661223D1}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4859796","Explorer.EXE","2624","RegOpenKey","HKCR\CLSID\{37987DB6-9D85-4381-8D7D-3189661223D1}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4928441","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A6FF50C0-56C0-71CA-5732-BED303A59628}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4929494","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A6FF50C0-56C0-71CA-5732-BED303A59628}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4929712","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{A6FF50C0-56C0-71CA-5732-BED303A59628}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4930322","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A6FF50C0-56C0-71CA-5732-BED303A59628}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4931973","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A6FF50C0-56C0-71CA-5732-BED303A59628}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:26.4932911","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A6FF50C0-56C0-71CA-5732-BED303A59628}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:32.8719315","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:32.8720192","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:32.8720400","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:32.8721225","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:32.8727967","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:32.8728794","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0950103","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0340F119-A598-4ed9-B0AC-6F6A12D3E755}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0951049","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0340F119-A598-4ed9-B0AC-6F6A12D3E755}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0951227","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{0340F119-A598-4ed9-B0AC-6F6A12D3E755}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0951873","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0340F119-A598-4ed9-B0AC-6F6A12D3E755}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0952708","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0340F119-A598-4ed9-B0AC-6F6A12D3E755}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0954417","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0340F119-A598-4ed9-B0AC-6F6A12D3E755}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0966343","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0340F119-A598-4ed9-B0AC-6F6A12D3E755}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0995647","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0997383","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0997710","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.0998751","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.1000413","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.1002067","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.1003571","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.1410212","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0340F119-A598-4ed9-B0AC-6F6A12D3E755}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:35:33.1411424","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0340F119-A598-4ed9-B0AC-6F6A12D3E755}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
